fID,pfID,filePath,pointedFilePath
/sys/class/vc/vcsu1,/sys/devices/virtual/vc/vcsu1,/sys/class/vc/vcsu1,/sys/devices/virtual/vc/vcsu1
/sys/class/vc/vcsa1,/sys/devices/virtual/vc/vcsa1,/sys/class/vc/vcsa1,/sys/devices/virtual/vc/vcsa1
/sys/class/vc/vcsu,/sys/devices/virtual/vc/vcsu,/sys/class/vc/vcsu,/sys/devices/virtual/vc/vcsu
/sys/class/vc/vcs,/sys/devices/virtual/vc/vcs,/sys/class/vc/vcs,/sys/devices/virtual/vc/vcs
/sys/class/vc/vcsa,/sys/devices/virtual/vc/vcsa,/sys/class/vc/vcsa,/sys/devices/virtual/vc/vcsa
/sys/class/vc/vcs1,/sys/devices/virtual/vc/vcs1,/sys/class/vc/vcs1,/sys/devices/virtual/vc/vcs1
/sys/devices/software/subsystem,/sys/bus/event_source,/sys/devices/software/subsystem,/sys/bus/event_source
/sys/devices/pnp0/00:05/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0B00:00,/sys/devices/pnp0/00:05/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0B00:00
/sys/devices/pnp0/00:05/driver,/sys/bus/pnp/drivers/rtc_cmos,/sys/devices/pnp0/00:05/driver,/sys/bus/pnp/drivers/rtc_cmos
/sys/devices/pnp0/00:05/subsystem,/sys/bus/pnp,/sys/devices/pnp0/00:05/subsystem,/sys/bus/pnp
/sys/devices/pnp0/00:05/cmos_nvram0/subsystem,/sys/bus/nvmem,/sys/devices/pnp0/00:05/cmos_nvram0/subsystem,/sys/bus/nvmem
/sys/devices/pnp0/00:05/rtc/rtc0/device,/sys/devices/pnp0/00:05,/sys/devices/pnp0/00:05/rtc/rtc0/device,/sys/devices/pnp0/00:05
/sys/devices/pnp0/00:05/rtc/rtc0/subsystem,/sys/class/rtc,/sys/devices/pnp0/00:05/rtc/rtc0/subsystem,/sys/class/rtc
/sys/devices/pnp0/00:03/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0501:00,/sys/devices/pnp0/00:03/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0501:00
/sys/devices/pnp0/00:03/driver,/sys/bus/pnp/drivers/serial,/sys/devices/pnp0/00:03/driver,/sys/bus/pnp/drivers/serial
/sys/devices/pnp0/00:03/subsystem,/sys/bus/pnp,/sys/devices/pnp0/00:03/subsystem,/sys/bus/pnp
/sys/devices/pnp0/00:03/tty/ttyS0/device,/sys/devices/pnp0/00:03,/sys/devices/pnp0/00:03/tty/ttyS0/device,/sys/devices/pnp0/00:03
/sys/devices/pnp0/00:03/tty/ttyS0/subsystem,/sys/class/tty,/sys/devices/pnp0/00:03/tty/ttyS0/subsystem,/sys/class/tty
/sys/devices/pnp0/00:01/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0F03:00,/sys/devices/pnp0/00:01/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0F03:00
/sys/devices/pnp0/00:01/subsystem,/sys/bus/pnp,/sys/devices/pnp0/00:01/subsystem,/sys/bus/pnp
/sys/devices/pnp0/00:04/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0501:01,/sys/devices/pnp0/00:04/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0501:01
/sys/devices/pnp0/00:04/driver,/sys/bus/pnp/drivers/serial,/sys/devices/pnp0/00:04/driver,/sys/bus/pnp/drivers/serial
/sys/devices/pnp0/00:04/subsystem,/sys/bus/pnp,/sys/devices/pnp0/00:04/subsystem,/sys/bus/pnp
/sys/devices/pnp0/00:04/tty/ttyS1/device,/sys/devices/pnp0/00:04,/sys/devices/pnp0/00:04/tty/ttyS1/device,/sys/devices/pnp0/00:04
/sys/devices/pnp0/00:04/tty/ttyS1/subsystem,/sys/class/tty,/sys/devices/pnp0/00:04/tty/ttyS1/subsystem,/sys/class/tty
/sys/devices/pnp0/00:02/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0C02:00,/sys/devices/pnp0/00:02/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0C02:00
/sys/devices/pnp0/00:02/driver,/sys/bus/pnp/drivers/system,/sys/devices/pnp0/00:02/driver,/sys/bus/pnp/drivers/system
/sys/devices/pnp0/00:02/subsystem,/sys/bus/pnp,/sys/devices/pnp0/00:02/subsystem,/sys/bus/pnp
/sys/devices/pnp0/00:00/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0303:00,/sys/devices/pnp0/00:00/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00/PNP0303:00
/sys/devices/pnp0/00:00/subsystem,/sys/bus/pnp,/sys/devices/pnp0/00:00/subsystem,/sys/bus/pnp
/sys/devices/platform/platform-framebuffer.0/subsystem,/sys/bus/platform,/sys/devices/platform/platform-framebuffer.0/subsystem,/sys/bus/platform
/sys/devices/platform/alarmtimer/driver,/sys/bus/platform/drivers/alarmtimer,/sys/devices/platform/alarmtimer/driver,/sys/bus/platform/drivers/alarmtimer
/sys/devices/platform/alarmtimer/subsystem,/sys/bus/platform,/sys/devices/platform/alarmtimer/subsystem,/sys/bus/platform
/sys/devices/platform/serial8250/driver,/sys/bus/platform/drivers/serial8250,/sys/devices/platform/serial8250/driver,/sys/bus/platform/drivers/serial8250
/sys/devices/platform/serial8250/subsystem,/sys/bus/platform,/sys/devices/platform/serial8250/subsystem,/sys/bus/platform
/sys/devices/platform/serial8250/tty/ttyS2/device,/sys/devices/platform/serial8250,/sys/devices/platform/serial8250/tty/ttyS2/device,/sys/devices/platform/serial8250
/sys/devices/platform/serial8250/tty/ttyS2/subsystem,/sys/class/tty,/sys/devices/platform/serial8250/tty/ttyS2/subsystem,/sys/class/tty
/sys/devices/platform/serial8250/tty/ttyS3/device,/sys/devices/platform/serial8250,/sys/devices/platform/serial8250/tty/ttyS3/device,/sys/devices/platform/serial8250
/sys/devices/platform/serial8250/tty/ttyS3/subsystem,/sys/class/tty,/sys/devices/platform/serial8250/tty/ttyS3/subsystem,/sys/class/tty
/sys/devices/platform/pcspkr/driver,/sys/bus/platform/drivers/pcspkr,/sys/devices/platform/pcspkr/driver,/sys/bus/platform/drivers/pcspkr
/sys/devices/platform/pcspkr/subsystem,/sys/bus/platform,/sys/devices/platform/pcspkr/subsystem,/sys/bus/platform
/sys/devices/platform/pcspkr/input/input1/device,/sys/devices/platform/pcspkr,/sys/devices/platform/pcspkr/input/input1/device,/sys/devices/platform/pcspkr
/sys/devices/platform/pcspkr/input/input1/subsystem,/sys/class/input,/sys/devices/platform/pcspkr/input/input1/subsystem,/sys/class/input
/sys/devices/platform/pcspkr/input/input1/event1/device,/sys/devices/platform/pcspkr/input/input1,/sys/devices/platform/pcspkr/input/input1/event1/device,/sys/devices/platform/pcspkr/input/input1
/sys/devices/platform/pcspkr/input/input1/event1/subsystem,/sys/class/input,/sys/devices/platform/pcspkr/input/input1/event1/subsystem,/sys/class/input
/sys/devices/power/subsystem,/sys/bus/event_source,/sys/devices/power/subsystem,/sys/bus/event_source
/sys/devices/uprobe/subsystem,/sys/bus/event_source,/sys/devices/uprobe/subsystem,/sys/bus/event_source
/sys/devices/pci0000:00/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00,/sys/devices/pci0000:00/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00
/sys/devices/pci0000:00/0000:00:1f.0/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00,/sys/devices/pci0000:00/0000:00:1f.0/firmware_node,/sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:00
/sys/devices/pci0000:00/0000:00:1f.0/subsystem,/sys/bus/pci,/sys/devices/pci0000:00/0000:00:1f.0/subsystem,/sys/bus/pci
/sys/devices/pci0000:00/0000:00:01.0/driver,/sys/bus/pci/drivers/virtio-pci,/sys/devices/pci0000:00/0000:00:01.0/driver,/sys/bus/pci/drivers/virtio-pci
/sys/devices/pci0000:00/0000:00:01.0/subsystem,/sys/bus/pci,/sys/devices/pci0000:00/0000:00:01.0/subsystem,/sys/bus/pci
/sys/devices/pci0000:00/0000:00:01.0/virtio0/driver,/sys/bus/virtio/drivers/virtio_net,/sys/devices/pci0000:00/0000:00:01.0/virtio0/driver,/sys/bus/virtio/drivers/virtio_net
/sys/devices/pci0000:00/0000:00:01.0/virtio0/subsystem,/sys/bus/virtio,/sys/devices/pci0000:00/0000:00:01.0/virtio0/subsystem,/sys/bus/virtio
/sys/devices/pci0000:00/0000:00:04.0/driver,/sys/bus/pci/drivers/ahci,/sys/devices/pci0000:00/0000:00:04.0/driver,/sys/bus/pci/drivers/ahci
/sys/devices/pci0000:00/0000:00:04.0/subsystem,/sys/bus/pci,/sys/devices/pci0000:00/0000:00:04.0/subsystem,/sys/bus/pci
/sys/devices/pci0000:00/0000:00:04.0/ata8/host7/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata8/host7/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata8/host7/scsi_host/host7/device,/sys/devices/pci0000:00/0000:00:04.0/ata8/host7,/sys/devices/pci0000:00/0000:00:04.0/ata8/host7/scsi_host/host7/device,/sys/devices/pci0000:00/0000:00:04.0/ata8/host7
/sys/devices/pci0000:00/0000:00:04.0/ata8/host7/scsi_host/host7/subsystem,/sys/class/scsi_host,/sys/devices/pci0000:00/0000:00:04.0/ata8/host7/scsi_host/host7/subsystem,/sys/class/scsi_host
/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/ata_link/link8/device,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/ata_link/link8/device,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8
/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/ata_link/link8/subsystem,/sys/class/ata_link,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/ata_link/link8/subsystem,/sys/class/ata_link
/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/dev8.0/ata_device/dev8.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/dev8.0,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/dev8.0/ata_device/dev8.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/dev8.0
/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/dev8.0/ata_device/dev8.0/subsystem,/sys/class/ata_device,/sys/devices/pci0000:00/0000:00:04.0/ata8/link8/dev8.0/ata_device/dev8.0/subsystem,/sys/class/ata_device
/sys/devices/pci0000:00/0000:00:04.0/ata8/ata_port/ata8/device,/sys/devices/pci0000:00/0000:00:04.0/ata8,/sys/devices/pci0000:00/0000:00:04.0/ata8/ata_port/ata8/device,/sys/devices/pci0000:00/0000:00:04.0/ata8
/sys/devices/pci0000:00/0000:00:04.0/ata8/ata_port/ata8/subsystem,/sys/class/ata_port,/sys/devices/pci0000:00/0000:00:04.0/ata8/ata_port/ata8/subsystem,/sys/class/ata_port
/sys/devices/pci0000:00/0000:00:04.0/ata11/ata_port/ata11/device,/sys/devices/pci0000:00/0000:00:04.0/ata11,/sys/devices/pci0000:00/0000:00:04.0/ata11/ata_port/ata11/device,/sys/devices/pci0000:00/0000:00:04.0/ata11
/sys/devices/pci0000:00/0000:00:04.0/ata11/ata_port/ata11/subsystem,/sys/class/ata_port,/sys/devices/pci0000:00/0000:00:04.0/ata11/ata_port/ata11/subsystem,/sys/class/ata_port
/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/device,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/device,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10
/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/subsystem,/sys/class/scsi_host,/sys/devices/pci0000:00/0000:00:04.0/ata11/host10/scsi_host/host10/subsystem,/sys/class/scsi_host
/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/device,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/device,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11
/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/subsystem,/sys/class/ata_link,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/ata_link/link11/subsystem,/sys/class/ata_link
/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0
/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/subsystem,/sys/class/ata_device,/sys/devices/pci0000:00/0000:00:04.0/ata11/link11/dev11.0/ata_device/dev11.0/subsystem,/sys/class/ata_device
/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/device,/sys/devices/pci0000:00/0000:00:04.0/ata9,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/device,/sys/devices/pci0000:00/0000:00:04.0/ata9
/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/subsystem,/sys/class/ata_port,/sys/devices/pci0000:00/0000:00:04.0/ata9/ata_port/ata9/subsystem,/sys/class/ata_port
/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/device,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/device,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8
/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/subsystem,/sys/class/scsi_host,/sys/devices/pci0000:00/0000:00:04.0/ata9/host8/scsi_host/host8/subsystem,/sys/class/scsi_host
/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/dev9.0/ata_device/dev9.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/dev9.0,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/dev9.0/ata_device/dev9.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/dev9.0
/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/dev9.0/ata_device/dev9.0/subsystem,/sys/class/ata_device,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/dev9.0/ata_device/dev9.0/subsystem,/sys/class/ata_device
/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/ata_link/link9/device,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/ata_link/link9/device,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9
/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/ata_link/link9/subsystem,/sys/class/ata_link,/sys/devices/pci0000:00/0000:00:04.0/ata9/link9/ata_link/link9/subsystem,/sys/class/ata_link
/sys/devices/pci0000:00/0000:00:04.0/ata7/ata_port/ata7/device,/sys/devices/pci0000:00/0000:00:04.0/ata7,/sys/devices/pci0000:00/0000:00:04.0/ata7/ata_port/ata7/device,/sys/devices/pci0000:00/0000:00:04.0/ata7
/sys/devices/pci0000:00/0000:00:04.0/ata7/ata_port/ata7/subsystem,/sys/class/ata_port,/sys/devices/pci0000:00/0000:00:04.0/ata7/ata_port/ata7/subsystem,/sys/class/ata_port
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/driver,/sys/bus/scsi/drivers/sr,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/driver,/sys/bus/scsi/drivers/sr
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/generic,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_generic/sg1,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/generic,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_generic/sg1
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_generic/sg1/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_generic/sg1/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_generic/sg1/subsystem,/sys/class/scsi_generic,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_generic/sg1/subsystem,/sys/class/scsi_generic
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_device/6:0:0:0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_device/6:0:0:0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_device/6:0:0:0/subsystem,/sys/class/scsi_device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/scsi_device/6:0:0:0/subsystem,/sys/class/scsi_device
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/subsystem,/sys/class/block,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/subsystem,/sys/class/block
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/bdi,/sys/devices/virtual/bdi/11:0,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/bdi,/sys/devices/virtual/bdi/11:0
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/queue/bsg,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/bsg/6:0:0:0,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/block/sr0/queue/bsg,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/bsg/6:0:0:0
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/bsg/6:0:0:0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/bsg/6:0:0:0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/bsg/6:0:0:0/subsystem,/sys/class/bsg,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/target6:0:0/6:0:0:0/bsg/6:0:0:0/subsystem,/sys/class/bsg
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/scsi_host/host6/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/scsi_host/host6/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6
/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/scsi_host/host6/subsystem,/sys/class/scsi_host,/sys/devices/pci0000:00/0000:00:04.0/ata7/host6/scsi_host/host6/subsystem,/sys/class/scsi_host
/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/ata_link/link7/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/ata_link/link7/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7
/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/ata_link/link7/subsystem,/sys/class/ata_link,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/ata_link/link7/subsystem,/sys/class/ata_link
/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/dev7.0/ata_device/dev7.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/dev7.0,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/dev7.0/ata_device/dev7.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/dev7.0
/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/dev7.0/ata_device/dev7.0/subsystem,/sys/class/ata_device,/sys/devices/pci0000:00/0000:00:04.0/ata7/link7/dev7.0/ata_device/dev7.0/subsystem,/sys/class/ata_device
/sys/devices/pci0000:00/0000:00:04.0/ata12/host11/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata12/host11/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata12/host11/scsi_host/host11/device,/sys/devices/pci0000:00/0000:00:04.0/ata12/host11,/sys/devices/pci0000:00/0000:00:04.0/ata12/host11/scsi_host/host11/device,/sys/devices/pci0000:00/0000:00:04.0/ata12/host11
/sys/devices/pci0000:00/0000:00:04.0/ata12/host11/scsi_host/host11/subsystem,/sys/class/scsi_host,/sys/devices/pci0000:00/0000:00:04.0/ata12/host11/scsi_host/host11/subsystem,/sys/class/scsi_host
/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/ata_link/link12/device,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/ata_link/link12/device,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12
/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/ata_link/link12/subsystem,/sys/class/ata_link,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/ata_link/link12/subsystem,/sys/class/ata_link
/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/dev12.0/ata_device/dev12.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/dev12.0,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/dev12.0/ata_device/dev12.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/dev12.0
/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/dev12.0/ata_device/dev12.0/subsystem,/sys/class/ata_device,/sys/devices/pci0000:00/0000:00:04.0/ata12/link12/dev12.0/ata_device/dev12.0/subsystem,/sys/class/ata_device
/sys/devices/pci0000:00/0000:00:04.0/ata12/ata_port/ata12/device,/sys/devices/pci0000:00/0000:00:04.0/ata12,/sys/devices/pci0000:00/0000:00:04.0/ata12/ata_port/ata12/device,/sys/devices/pci0000:00/0000:00:04.0/ata12
/sys/devices/pci0000:00/0000:00:04.0/ata12/ata_port/ata12/subsystem,/sys/class/ata_port,/sys/devices/pci0000:00/0000:00:04.0/ata12/ata_port/ata12/subsystem,/sys/class/ata_port
/sys/devices/pci0000:00/0000:00:04.0/ata10/host9/subsystem,/sys/bus/scsi,/sys/devices/pci0000:00/0000:00:04.0/ata10/host9/subsystem,/sys/bus/scsi
/sys/devices/pci0000:00/0000:00:04.0/ata10/host9/scsi_host/host9/device,/sys/devices/pci0000:00/0000:00:04.0/ata10/host9,/sys/devices/pci0000:00/0000:00:04.0/ata10/host9/scsi_host/host9/device,/sys/devices/pci0000:00/0000:00:04.0/ata10/host9
/sys/devices/pci0000:00/0000:00:04.0/ata10/host9/scsi_host/host9/subsystem,/sys/class/scsi_host,/sys/devices/pci0000:00/0000:00:04.0/ata10/host9/scsi_host/host9/subsystem,/sys/class/scsi_host
/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/dev10.0/ata_device/dev10.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/dev10.0,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/dev10.0/ata_device/dev10.0/device,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/dev10.0
/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/dev10.0/ata_device/dev10.0/subsystem,/sys/class/ata_device,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/dev10.0/ata_device/dev10.0/subsystem,/sys/class/ata_device
/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/ata_link/link10/device,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/ata_link/link10/device,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10
/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/ata_link/link10/subsystem,/sys/class/ata_link,/sys/devices/pci0000:00/0000:00:04.0/ata10/link10/ata_link/link10/subsystem,/sys/class/ata_link
/sys/devices/pci0000:00/0000:00:04.0/ata10/ata_port/ata10/device,/sys/devices/pci0000:00/0000:00:04.0/ata10,/sys/devices/pci0000:00/0000:00:04.0/ata10/ata_port/ata10/device,/sys/devices/pci0000:00/0000:00:04.0/ata10
/sys/devices/pci0000:00/0000:00:04.0/ata10/ata_port/ata10/subsystem,/sys/class/ata_port,/sys/devices/pci0000:00/0000:00:04.0/ata10/ata_port/ata10/subsystem,/sys/class/ata_port
/sys/devices/pci0000:00/0000:00:07.0/driver,/sys/bus/pci/drivers/virtio-pci,/sys/devices/pci0000:00/0000:00:07.0/driver,/sys/bus/pci/drivers/virtio-pci
/sys/devices/pci0000:00/0000:00:07.0/subsystem,/sys/bus/pci,/sys/devices/pci0000:00/0000:00:07.0/subsystem,/sys/bus/pci
